facil,country,region,zone,region_code,region_name,latnum,longnum,factype,mga,ftype,factype2,ownership,water_source,soapwater,st_precautions,tbservice,hivcare,meetings,quality,inpatient,numberbeds,total_full,outpatients,cumulative_cases,cumulative_deaths
40462,SEN,12,4,12,Tambacounda,13.57322,-13.41269,4,1,2,2,1,f,t,t,f,,t,f,f,,,,15213,313
40461,SEN,12,4,12,Tambacounda,14.73379,-12.51913,4,1,2,2,1,f,f,f,f,,t,f,f,1,,,15213,313
40460,SEN,12,4,12,Tambacounda,14.96838,-12.61233,4,1,2,2,1,t,t,f,f,,t,f,f,,,,15213,313
40459,SEN,11,4,11,Sediou,12.86645,-15.35851,4,1,2,2,1,f,t,t,f,,t,f,f,2,,,15213,313
40458,SEN,11,4,11,Sediou,12.63168,-15.69517,4,1,2,2,1,f,t,t,t,,f,f,f,3,,,15213,313
40457,SEN,11,4,11,Sediou,12.844962,-15.439458,4,1,2,2,1,t,t,t,t,,t,f,f,,,,15213,313
40456,SEN,11,4,11,Sediou,12.62086,-15.83712,4,1,2,2,1,t,t,t,t,,t,f,f,2,,,15213,313
40455,SEN,11,4,11,Sediou,12.82839,-15.59323,4,1,2,2,1,t,t,t,t,,t,f,f,,,,15213,313
40454,SEN,11,4,11,Sediou,12.59919,-15.42899,4,1,2,2,1,t,t,t,t,,t,f,f,,,,15213,313
40453,SEN,11,4,11,Sediou,12.73268,-15.53331,4,1,2,2,1,t,t,t,t,,t,f,f,,,,15213,313
40452,SEN,11,4,11,Sediou,12.55798,-15.49078,4,1,2,2,1,t,t,t,t,,t,f,f,,,,15213,313
40451,SEN,11,4,11,Sediou,12.52864,-15.74324,4,1,2,2,1,t,t,t,t,,t,f,f,,,,15213,313
40450,SEN,11,4,11,Sediou,13.0271,-15.55434,4,1,2,2,1,t,t,f,t,,t,f,f,,,,15213,313
40449,SEN,11,4,11,Sediou,12.99817,-15.75778,4,1,2,2,1,t,t,t,t,,f,f,f,,,,15213,313
40448,SEN,10,1,10,Saint Louis,15.9627,-16.447422,4,1,2,2,1,t,t,f,t,,f,f,f,,,,15213,313
40447,SEN,10,1,10,Saint Louis,15.8871,-16.5085,4,1,2,2,1,t,f,f,t,,t,f,f,0,,,15213,313
40446,SEN,10,1,10,Saint Louis,15.9186,-16.2696,4,1,2,2,1,f,f,f,f,,f,f,f,1,,,15213,313
40445,SEN,10,1,10,Saint Louis,0,0,4,1,2,2,1,t,t,f,t,,t,f,f,0,,,15213,313
40444,SEN,10,1,10,Saint Louis,16.08881,-16.18603,4,1,2,2,1,t,t,f,t,,t,f,f,2,,,15213,313
40443,SEN,10,1,10,Saint Louis,16.51761,-14.501891,4,1,2,2,1,t,f,f,f,,t,f,f,,,,15213,313
40442,SEN,10,1,10,Saint Louis,16.52768,-14.80401,4,1,2,2,1,t,f,f,f,,f,f,f,1,,,15213,313
40441,SEN,10,1,10,Saint Louis,16.15858,-13.95855,4,1,2,2,1,t,t,f,t,,t,f,f,3,,,15213,313
40440,SEN,10,1,10,Saint Louis,16.163864,-13.882882,4,1,2,2,1,t,f,f,t,,t,f,f,0,,,15213,313
40439,SEN,10,1,10,Saint Louis,16.14533,-15.47979,4,1,2,2,1,t,t,t,t,,t,f,f,1,,,15213,313
40438,SEN,9,1,9,Matam,15.22865,-14.44057,4,1,2,2,1,f,t,f,f,,f,f,f,,,,15213,313
40437,SEN,9,1,9,Matam,0,0,4,1,2,2,1,f,t,f,f,,t,f,f,3,,,15213,313
40436,SEN,9,1,9,Matam,15.88156,-13.42434,4,1,2,2,1,t,t,t,f,,f,f,f,1,,,15213,313
40435,SEN,9,1,9,Matam,15.42756,-12.94722,4,1,2,2,1,t,t,f,t,,t,f,f,1,,,15213,313
40434,SEN,9,1,9,Matam,15.089533,-12.705062,4,1,2,2,1,f,t,t,f,,t,f,f,2,,,15213,313
40433,SEN,9,1,9,Matam,15.35784,-13.09212,4,1,2,2,1,t,t,f,f,,f,f,f,,,,15213,313
40432,SEN,8,1,8,Louga,14.7242,-15.30219,4,1,2,2,1,f,t,t,f,,f,f,f,,,,15213,313
40431,SEN,8,1,8,Louga,15.34756,-15.08266,4,1,2,2,1,t,t,t,f,,f,f,f,,,,15213,313
40430,SEN,8,1,8,Louga,15.3366,-16.72934,4,1,2,2,1,f,t,f,t,,t,f,f,,,,15213,313
40429,SEN,8,1,8,Louga,15.17923,-15.85672,4,1,2,2,1,t,t,t,f,,t,f,f,,,,15213,313
40428,SEN,8,1,8,Louga,15.21078,-15.43901,4,1,2,2,1,f,f,t,f,,f,f,f,,,,15213,313
40427,SEN,8,1,8,Louga,15.55406,-15.26288,4,1,2,2,1,f,t,t,t,,t,f,f,1,,,15213,313
40426,SEN,8,1,8,Louga,15.33678,-15.39342,4,1,2,2,1,f,f,f,f,,f,f,f,2,,,15213,313
40425,SEN,8,1,8,Louga,15.60382,-16.01654,4,1,2,2,1,t,t,t,f,,t,f,f,,,,15213,313
40424,SEN,7,4,7,Kolda,13.24722,-14.01804,4,1,2,2,1,,t,f,f,,t,f,f,1,,,15213,313
40423,SEN,7,4,7,Kolda,12.80214,-14.13039,4,1,2,2,1,f,t,t,f,,t,f,f,,,,15213,313
40422,SEN,7,4,7,Kolda,12.84302,-14.03579,4,1,2,2,1,t,t,f,f,,f,f,f,1,,,15213,313
40421,SEN,7,4,7,Kolda,12.87485,-13.60726,4,1,2,2,1,f,t,t,f,,t,f,f,3,,,15213,313
40420,SEN,7,4,7,Kolda,13.12804,-15.17026,4,1,2,2,1,t,t,t,f,,t,f,f,1,,,15213,313
40419,SEN,7,4,7,Kolda,13.50331,-15.04494,4,1,2,2,1,,t,f,f,,t,f,f,1,,,15213,313
40418,SEN,7,4,7,Kolda,12.73634,-14.42604,4,1,2,2,1,t,t,t,f,,t,f,f,1,,,15213,313
40417,SEN,6,4,6,Kedougou,12.47146,-11.48254,4,1,2,2,1,f,f,f,t,,t,f,f,1,,,15213,313
40416,SEN,6,4,6,Kedougou,13.26836,-11.74172,4,1,2,2,1,t,t,f,t,,f,f,f,2,,,15213,313
40415,SEN,6,4,6,Kedougou,13.34536,-12.1064,4,1,2,2,1,f,t,f,t,,f,f,f,2,,,15213,313
40414,SEN,6,4,6,Kedougou,12.71085,-11.6783,4,1,2,2,1,t,t,f,t,,t,f,f,2,,,15213,313
40413,SEN,6,4,6,Kedougou,12.72486,-13.03452,4,1,2,2,1,t,f,f,t,,t,f,f,1,,,15213,313
40412,SEN,6,4,6,Kedougou,0,0,4,1,2,2,1,t,t,f,f,,t,f,f,,,,15213,313
40411,SEN,6,4,6,Kedougou,0,0,4,1,2,2,1,f,t,t,f,,f,f,f,2,,,15213,313
40410,SEN,6,4,6,Kedougou,12.84935,-12.35497,4,1,2,2,1,t,t,f,t,,f,f,f,1,,,15213,313
40409,SEN,6,4,6,Kedougou,0,0,4,1,2,2,1,t,t,f,f,,f,f,f,2,,,15213,313
40408,SEN,6,4,6,Kedougou,12.51867,-12.33518,4,1,2,2,1,t,t,f,f,,f,f,f,1,,,15213,313
40407,SEN,5,3,5,Kaokack,13.7919,-15.55559,4,1,2,2,1,t,t,f,f,,t,f,f,,,,15213,313
40406,SEN,5,3,5,Kaokack,13.60597,-15.96215,4,1,2,2,1,t,t,f,f,,t,f,f,,,,15213,313
40405,SEN,5,3,5,Kaokack,13.98477,-15.99106,4,1,2,2,1,f,t,f,f,,t,f,f,0,,,15213,313
40404,SEN,5,3,5,Kaokack,13.88594,-16.04845,4,1,2,2,1,f,t,f,f,,t,f,f,2,,,15213,313
40403,SEN,5,3,5,Kaokack,14.27906,-16.1399,4,1,2,2,1,t,t,t,f,,t,f,f,1,,,15213,313
40402,SEN,5,3,5,Kaokack,14.29826,-16.0152,4,1,2,2,1,t,t,f,f,,t,f,f,,,,15213,313
40401,SEN,5,3,5,Kaokack,0,0,4,1,2,2,1,f,t,f,f,,t,f,f,3,,,15213,313
40400,SEN,4,3,4,Kaffrine,14.033844,-14.742969,4,1,2,2,1,f,t,f,f,,t,f,f,,,,15213,313
40399,SEN,4,3,4,Kaffrine,0,0,4,1,2,2,1,t,f,f,t,,f,f,f,1,,,15213,313
40398,SEN,4,3,4,Kaffrine,13.97403,-15.04653,4,1,2,2,1,f,t,f,t,,f,f,f,,,,15213,313
40397,SEN,4,3,4,Kaffrine,13.92457,-14.85218,4,1,2,2,1,t,f,f,t,,t,f,f,2,,,15213,313
40396,SEN,4,3,4,Kaffrine,0,0,4,1,2,2,1,t,t,f,f,,f,f,f,1,,,15213,313
40395,SEN,3,3,3,Fatick,14.53192,-16.358595,4,1,2,2,1,t,t,t,t,,t,f,f,2,,,15213,313
40394,SEN,3,3,3,Fatick,14.0723,-16.26077,4,1,2,2,1,t,t,t,t,,t,f,f,2,,,15213,313
40393,SEN,3,3,3,Fatick,13.919,-16.67915,4,1,2,2,1,f,t,t,f,,t,f,f,,,,15213,313
40392,SEN,3,3,3,Fatick,14.41621,-16.3083,4,1,2,2,1,t,t,t,t,,t,f,f,3,,,15213,313
40391,SEN,3,3,3,Fatick,14.226673,-16.575684,4,1,2,2,1,t,t,t,t,,t,f,f,,,,15213,313
40390,SEN,2,3,2,Diourbel,14.75396,-15.75217,4,1,2,2,1,t,t,f,f,,t,f,f,1,,,15213,313
40389,SEN,2,3,2,Diourbel,0,0,4,1,2,2,1,f,t,t,f,,t,f,f,2,,,15213,313
40388,SEN,2,3,2,Diourbel,14.67168,-16.02846,4,1,2,2,1,f,f,f,f,,t,f,f,,,,15213,313
40387,SEN,2,3,2,Diourbel,14.76664,-16.31869,4,1,2,2,1,t,t,t,f,,t,f,f,2,,,15213,313
40386,SEN,14,4,14,Ziguinchor,12.56358,-16.28146,3,3,1,2,2,f,t,f,t,f,f,f,f,,1,,15213,313
40385,SEN,14,4,14,Ziguinchor,12.47587,-16.3715,3,1,2,2,1,f,t,t,t,f,t,f,f,1,5,,15213,313
40384,SEN,14,4,14,Ziguinchor,12.59634,-15.9772,3,1,2,2,1,t,t,t,t,f,t,f,f,2,6,,15213,313
40383,SEN,14,4,14,Ziguinchor,12.56936,-16.16803,3,1,2,2,1,t,t,t,t,f,t,f,f,7,4,,15213,313
40382,SEN,14,4,14,Ziguinchor,0,0,3,1,1,2,1,f,t,f,t,f,f,t,f,2,2,,15213,313
40381,SEN,14,4,14,Ziguinchor,12.57511,-16.2634,3,1,2,2,1,t,t,t,t,f,t,f,f,2,9,,15213,313
40380,SEN,14,4,14,Ziguinchor,12.55196,-16.26335,3,1,1,2,1,f,t,t,t,f,t,f,f,5,5,,15213,313
40379,SEN,14,4,14,Ziguinchor,12.57502,-16.26795,3,1,1,2,1,t,t,t,t,f,t,f,f,4,14,,15213,313
40378,SEN,14,4,14,Ziguinchor,12.71745,-16.45855,3,1,2,2,1,t,t,t,t,f,t,f,f,5,6,,15213,313
40377,SEN,14,4,14,Ziguinchor,12.38959,-16.74001,3,1,2,2,1,t,t,t,t,f,f,f,f,2,7,,15213,313
40376,SEN,14,4,14,Ziguinchor,12.4652,-16.78009,3,2,2,2,2,t,t,t,t,f,f,f,f,2,7,,15213,313
40375,SEN,14,4,14,Ziguinchor,12.35822,-16.71136,3,1,2,2,1,t,t,t,t,f,t,f,f,4,11,,15213,313
40374,SEN,14,4,14,Ziguinchor,12.56031,-16.57006,3,1,2,2,1,t,t,t,t,f,t,f,f,2,5,,15213,313
40373,SEN,14,4,14,Ziguinchor,12.54942,-16.62737,3,1,2,2,1,t,t,t,t,f,t,f,f,4,4,,15213,313
40372,SEN,14,4,14,Ziguinchor,12.5577,-16.58153,3,2,2,2,2,t,t,t,t,f,t,f,f,7,6,,15213,313
40371,SEN,14,4,14,Ziguinchor,12.998,-16.7271,3,1,2,2,1,t,t,t,t,f,t,f,f,3,6,,15213,313
40370,SEN,14,4,14,Ziguinchor,12.94406,-16.45707,3,1,2,2,1,f,f,t,t,f,t,f,f,3,5,,15213,313
40369,SEN,14,4,14,Ziguinchor,12.86777,-16.13458,3,1,2,2,1,t,t,t,t,f,t,f,f,6,4,,15213,313
40368,SEN,14,4,14,Ziguinchor,12.67008,-16.25401,3,1,2,2,1,t,t,t,t,f,t,t,f,8,4,,15213,313
40367,SEN,14,4,14,Ziguinchor,12.73894,-16.3317,3,1,2,2,1,t,t,t,t,f,t,f,f,3,5,,15213,313
40366,SEN,14,4,14,Ziguinchor,12.91942,-15.99844,3,1,2,2,1,t,t,t,t,f,t,f,f,1,6,,15213,313
40365,SEN,14,4,14,Ziguinchor,12.977,-16.33021,3,1,2,2,1,t,t,t,t,f,t,f,f,2,5,,15213,313
40364,SEN,14,4,14,Ziguinchor,12.92847,-16.22439,3,1,2,2,1,t,t,t,t,f,t,f,f,3,5,,15213,313
40363,SEN,14,4,14,Ziguinchor,12.96303,-15.98673,3,1,2,2,1,t,t,t,t,f,t,f,f,3,5,,15213,313
40362,SEN,13,2,13,Thies,14.99954,-16.87295,3,1,2,2,1,t,t,t,t,f,t,f,f,4,5,,15213,313
40361,SEN,13,2,13,Thies,15.2615,-16.84486,3,1,2,2,1,t,t,t,t,f,f,f,f,7,8,,15213,313
40360,SEN,13,2,13,Thies,15.13336,-16.88643,3,2,1,2,2,t,t,t,t,f,t,f,f,2,9,,15213,313
40359,SEN,13,2,13,Thies,15.13827,-16.87783,3,1,1,2,1,t,t,t,t,f,t,f,f,3,11,,15213,313
40358,SEN,13,2,13,Thies,0,0,3,3,1,2,2,t,t,f,f,f,f,f,f,1,3,,15213,313
40357,SEN,13,2,13,Thies,14.76511,-16.95008,3,3,1,2,2,t,t,f,f,f,t,f,f,,4,,15213,313
40356,SEN,13,2,13,Thies,14.66409,-16.85564,3,1,2,2,1,t,t,t,t,f,t,f,f,4,17,,15213,313
40355,SEN,13,2,13,Thies,14.79969,-16.94128,3,1,1,2,1,t,t,f,t,f,t,f,f,5,43,,15213,313
40354,SEN,13,2,13,Thies,14.85257,-16.88988,3,2,2,2,2,t,t,f,t,f,t,f,f,3,6,,15213,313
40353,SEN,13,2,13,Thies,14.69316,-16.94284,3,2,2,2,2,t,t,t,f,f,t,f,f,5,5,,15213,313
40352,SEN,13,2,13,Thies,14.7702,-16.91087,3,1,1,2,1,t,t,f,t,f,t,t,f,3,22,,15213,313
40351,SEN,13,2,13,Thies,14.80391,-16.91778,3,1,1,2,1,t,t,t,t,f,t,t,f,7,34,,15213,313
40350,SEN,13,2,13,Thies,14.78995,-16.92571,3,1,1,2,1,t,t,f,t,f,t,t,f,4,11,,15213,313
40349,SEN,13,2,13,Thies,14.60713,-16.67683,3,1,2,2,1,t,t,t,t,f,f,t,f,3,11,,15213,313
40348,SEN,13,2,13,Thies,14.56805,-17.10119,3,1,2,2,1,t,t,f,t,f,t,f,f,4,6,,15213,313
40347,SEN,13,2,13,Thies,14.60915,-17.07971,3,1,2,2,1,t,t,t,t,f,t,t,f,3,28,,15213,313
40346,SEN,13,2,13,Thies,15.03669,-16.41749,3,1,2,2,1,t,t,t,t,f,t,t,f,3,28,,15213,313
40345,SEN,13,2,13,Thies,15.1859,-16.57758,3,1,2,2,1,t,t,f,t,f,t,t,f,2,39,,15213,313
40344,SEN,13,2,13,Thies,0,0,3,3,1,2,2,t,t,f,t,f,f,f,f,1,2,,15213,313
40343,SEN,13,2,13,Thies,14.517776,-16.940005,3,1,2,2,1,t,t,t,t,f,t,f,f,7,12,,15213,313
40342,SEN,13,2,13,Thies,14.51021,-17.00613,3,1,1,2,1,t,t,f,t,f,t,f,f,2,28,,15213,313
40341,SEN,13,2,13,Thies,14.41185,-16.9583,3,1,1,2,1,t,t,f,t,f,f,f,f,1,1,,15213,313
40340,SEN,13,2,13,Thies,14.4176,-16.96525,3,1,1,2,1,t,t,f,t,f,t,f,f,3,15,,15213,313
40339,SEN,13,2,13,Thies,0,0,3,1,2,2,1,t,t,t,t,f,t,t,f,8,11,,15213,313
40338,SEN,13,2,13,Thies,14.72012,-16.73621,3,1,2,2,1,f,t,f,t,f,t,t,f,9,30,,15213,313
40337,SEN,13,2,13,Thies,14.71464,-16.72482,3,1,2,2,1,t,t,f,t,f,t,t,f,19,22,,15213,313
40336,SEN,13,2,13,Thies,14.24101,-16.86684,3,2,2,2,2,t,t,t,t,f,f,f,f,2,5,,15213,313
40335,SEN,13,2,13,Thies,14.17552,-16.85003,3,1,1,2,1,t,f,f,t,f,t,f,f,4,46,,15213,313
40334,SEN,12,4,12,Tambacounda,13.61509,-13.51765,3,1,2,2,1,t,t,t,t,f,t,t,f,5,21,,15213,313
40333,SEN,12,4,12,Tambacounda,13.38798,-13.4585,3,1,2,2,1,t,t,f,t,f,t,f,f,2,24,,15213,313
40332,SEN,12,4,12,Tambacounda,13.77469,-13.68177,3,2,1,2,2,t,t,f,t,f,f,f,f,9,6,,15213,313
40331,SEN,12,4,12,Tambacounda,13.78309,-13.67904,3,1,1,2,1,t,t,t,t,f,t,t,f,3,9,,15213,313
40330,SEN,12,4,12,Tambacounda,13.75363,-14.72893,3,1,2,2,1,t,t,f,t,f,t,f,f,2,67,,15213,313
40329,SEN,12,4,12,Tambacounda,13.80263,-14.803,3,1,2,2,1,f,t,f,t,f,t,t,f,4,40,,15213,313
40328,SEN,12,4,12,Tambacounda,13.93672,-14.29277,3,1,2,2,1,t,f,f,t,f,t,t,f,3,7,,15213,313
40327,SEN,12,4,12,Tambacounda,14.17399,-14.45403,3,2,1,2,2,f,t,f,t,f,t,f,f,0,29,,15213,313
40326,SEN,12,4,12,Tambacounda,13.97703,-14.56418,3,2,1,2,2,f,t,t,t,f,t,f,f,6,4,,15213,313
40325,SEN,12,4,12,Tambacounda,14.29261,-12.45553,3,1,2,2,1,t,t,f,t,f,t,t,f,10,22,,15213,313
40324,SEN,12,4,12,Tambacounda,14.30771,-12.10384,3,1,2,2,1,t,t,f,t,f,t,f,f,2,12,,15213,313
40323,SEN,12,4,12,Tambacounda,14.41353,-12.29639,3,1,2,2,1,t,t,f,t,f,t,t,f,3,11,,15213,313
40322,SEN,12,4,12,Tambacounda,14.39395,-12.75745,3,1,2,2,1,t,t,f,t,f,t,t,f,2,7,,15213,313
40321,SEN,12,4,12,Tambacounda,13.69061,-13.17308,3,1,2,2,1,t,t,f,t,f,t,t,f,4,19,,15213,313
40320,SEN,12,4,12,Tambacounda,14.90271,-12.51627,3,1,2,2,1,f,t,f,t,f,t,t,f,8,14,,15213,313
40319,SEN,12,4,12,Tambacounda,14.68359,-12.17475,3,1,2,2,1,f,t,f,t,f,t,f,f,4,5,,15213,313
40318,SEN,12,4,12,Tambacounda,14.83597,-12.52404,3,1,2,2,1,t,t,f,t,f,t,t,f,2,22,,15213,313
40317,SEN,12,4,12,Tambacounda,15.01832,-12.54288,3,1,2,2,1,t,t,f,t,f,t,t,f,7,49,,15213,313
40316,SEN,11,4,11,Sediou,12.70527,-15.55602,3,1,1,2,1,t,t,t,t,f,t,f,f,3,8,,15213,313
40315,SEN,11,4,11,Sediou,12.87155,-15.32986,3,1,2,2,1,t,t,t,t,f,t,f,f,4,5,,15213,313
40314,SEN,11,4,11,Sediou,12.60352,-15.66019,3,1,2,2,1,f,t,t,t,f,t,f,f,2,5,,15213,313
40313,SEN,11,4,11,Sediou,12.84459,-15.43724,3,1,2,2,1,t,t,t,t,f,t,f,f,4,4,,15213,313
40312,SEN,11,4,11,Sediou,12.62013,-15.77062,3,1,2,2,1,f,t,t,t,f,t,f,f,1,6,,15213,313
40311,SEN,11,4,11,Sediou,12.79133,-15.55767,3,1,2,2,1,f,t,t,t,f,t,t,f,4,8,,15213,313
40310,SEN,11,4,11,Sediou,12.62199,-15.51615,3,1,2,2,1,t,t,t,t,f,t,f,f,4,8,,15213,313
40309,SEN,11,4,11,Sediou,12.77772,-15.46882,3,1,1,2,1,t,t,t,t,f,t,f,f,3,5,,15213,313
40308,SEN,11,4,11,Sediou,12.58284,-15.49635,3,2,2,2,2,t,t,t,t,f,t,f,f,4,7,,15213,313
40307,SEN,11,4,11,Sediou,12.55493,-15.78112,3,2,2,2,2,t,t,t,t,f,t,f,f,4,9,,15213,313
40306,SEN,11,4,11,Sediou,12.58362,-15.53867,3,1,2,2,1,t,t,t,t,f,t,f,f,4,5,,15213,313
40305,SEN,11,4,11,Sediou,12.98653,-15.6172,3,1,2,2,1,f,t,t,t,f,t,f,f,3,6,,15213,313
40304,SEN,11,4,11,Sediou,12.94689,-15.90925,3,1,2,2,1,t,t,t,t,f,t,f,f,2,4,,15213,313
40303,SEN,11,4,11,Sediou,13.23413,-15.73184,3,1,2,2,1,t,t,t,t,f,f,f,f,2,5,,15213,313
40302,SEN,11,4,11,Sediou,12.99515,-15.71245,3,1,2,2,1,t,t,t,t,f,t,f,f,2,6,,15213,313
40301,SEN,10,1,10,Saint Louis,0,0,3,3,1,2,2,t,t,f,t,f,f,f,f,3,2,,15213,313
40300,SEN,10,1,10,Saint Louis,16.01694,-16.30238,3,3,1,2,2,t,t,f,t,f,f,f,f,,1,,15213,313
40299,SEN,10,1,10,Saint Louis,15.96316,-16.4468,3,1,2,2,1,t,t,f,t,f,t,f,f,5,5,,15213,313
40298,SEN,10,1,10,Saint Louis,15.88671,-16.50878,3,1,2,2,1,t,f,f,t,f,t,f,f,4,7,,15213,313
40297,SEN,10,1,10,Saint Louis,15.9191,-16.27009,3,1,2,2,1,t,t,f,t,f,t,f,t,7,14,0,15213,313
40296,SEN,10,1,10,Saint Louis,16.01929,-16.50916,3,1,1,2,1,t,t,f,t,f,t,f,f,5,11,,15213,313
40295,SEN,10,1,10,Saint Louis,16.01544,-16.29875,3,1,1,2,1,t,t,f,t,f,t,f,f,2,5,,15213,313
40294,SEN,10,1,10,Saint Louis,16.21551,-16.16471,3,1,1,2,1,t,t,f,t,f,t,f,f,1,3,,15213,313
40293,SEN,10,1,10,Saint Louis,16.00916,-16.16724,3,1,2,2,1,t,t,t,t,f,t,f,f,4,14,,15213,313
40292,SEN,10,1,10,Saint Louis,16.10227,-16.18481,3,1,2,2,1,t,t,f,t,f,t,f,f,4,8,,15213,313
40291,SEN,10,1,10,Saint Louis,16.473,-15.7174,3,1,1,2,1,t,t,f,t,f,t,f,f,3,28,,15213,313
40290,SEN,10,1,10,Saint Louis,16.5154,-14.50294,3,1,2,2,1,t,t,f,t,f,t,f,f,3,9,,15213,313
40289,SEN,10,1,10,Saint Louis,16.59459,-14.93059,3,1,2,2,1,t,t,f,t,f,t,f,f,4,11,,15213,313
40288,SEN,10,1,10,Saint Louis,16.54232,-14.80712,3,1,2,2,1,t,t,t,t,f,t,f,f,3,7,,15213,313
40287,SEN,10,1,10,Saint Louis,16.29963,-15.02981,3,1,2,2,1,f,t,f,t,f,t,f,f,11,27,,15213,313
40286,SEN,10,1,10,Saint Louis,16.46755,-14.8165,3,1,2,2,1,t,f,f,t,f,t,f,f,3,6,,15213,313
40285,SEN,10,1,10,Saint Louis,16.07689,-13.8557,3,1,2,2,1,t,t,f,t,f,t,f,f,7,5,,15213,313
40284,SEN,10,1,10,Saint Louis,16.40326,-14.32133,3,1,2,2,1,t,t,f,t,f,t,f,f,6,14,,15213,313
40283,SEN,10,1,10,Saint Louis,16.50932,-14.25434,3,1,2,2,1,t,t,t,t,f,t,f,f,5,5,,15213,313
40282,SEN,10,1,10,Saint Louis,15.61915,-14.38985,3,1,2,2,1,f,t,f,t,f,t,f,f,5,4,,15213,313
40281,SEN,10,1,10,Saint Louis,16.16439,-13.88169,3,1,2,2,1,t,t,t,t,f,t,f,f,4,5,,15213,313
40280,SEN,10,1,10,Saint Louis,16.27067,-15.79817,3,1,2,2,1,f,t,t,t,f,t,t,f,5,10,,15213,313
40279,SEN,9,1,9,Matam,15.3261,-13.73665,3,1,2,2,1,t,t,t,t,f,f,f,f,3,4,,15213,313
40278,SEN,9,1,9,Matam,0,0,3,1,2,2,1,f,t,f,t,f,t,f,f,2,5,,15213,313
40277,SEN,9,1,9,Matam,16.10097,-13.70134,3,1,2,2,1,t,t,f,t,f,t,f,f,4,14,,15213,313
40276,SEN,9,1,9,Matam,0,0,3,1,2,2,1,t,t,f,t,f,t,f,f,3,25,,15213,313
40275,SEN,9,1,9,Matam,15.685913,-13.239962,3,1,2,2,1,t,t,f,t,f,t,f,f,5,5,,15213,313
40274,SEN,9,1,9,Matam,15.77174,-13.45976,3,1,2,2,1,t,t,f,t,f,t,f,f,5,20,,15213,313
40273,SEN,9,1,9,Matam,16.07356,-13.48796,3,1,2,2,1,t,t,f,t,f,t,f,f,5,9,,15213,313
40272,SEN,9,1,9,Matam,15.83074,-13.45598,3,1,2,2,1,t,t,f,t,f,t,f,f,2,6,,15213,313
40271,SEN,9,1,9,Matam,15.60271,-13.32673,3,1,1,2,1,t,t,f,t,f,t,f,f,6,7,,15213,313
40270,SEN,9,1,9,Matam,14.97683,-12.66053,3,1,2,2,1,t,t,f,t,f,t,f,f,5,6,,15213,313
40269,SEN,9,1,9,Matam,15.38607,-12.95618,3,1,2,2,1,t,t,f,t,f,t,f,f,4,5,,15213,313
40268,SEN,9,1,9,Matam,15.28337,-12.96279,3,1,2,2,1,t,t,t,t,f,t,t,f,6,29,,15213,313
40267,SEN,9,1,9,Matam,15.09419,-12.707,3,1,2,2,1,t,t,f,t,f,t,f,f,4,11,,15213,313
40266,SEN,9,1,9,Matam,15.56285,-13.10342,3,1,2,2,1,t,t,f,t,f,t,f,f,4,12,,15213,313
40265,SEN,9,1,9,Matam,15.31756,-12.9973,3,1,2,2,1,t,t,f,t,f,t,f,f,4,7,,15213,313
40264,SEN,9,1,9,Matam,15.26592,-12.8692,3,1,2,2,1,t,f,f,t,f,t,f,f,7,6,,15213,313
40263,SEN,8,1,8,Louga,15.67002,-16.45026,3,1,2,2,1,f,t,t,t,f,t,f,f,2,5,,15213,313
40262,SEN,8,1,8,Louga,15.70146,-16.56772,3,1,2,2,1,f,t,t,t,f,t,f,f,3,4,,15213,313
40261,SEN,8,1,8,Louga,15.71455,-16.27413,3,1,2,2,1,t,t,t,t,f,t,f,f,2,6,,15213,313
40260,SEN,8,1,8,Louga,15.61683,-16.22609,3,1,1,2,1,t,t,t,t,f,t,f,f,3,2,,15213,313
40259,SEN,8,1,8,Louga,15.61707,-16.20937,3,1,1,2,1,t,t,t,t,f,f,f,f,1,1,,15213,313
40258,SEN,8,1,8,Louga,15.62197,-16.22647,3,1,1,2,1,t,t,t,t,f,t,f,f,10,12,,15213,313
40257,SEN,8,1,8,Louga,14.82049,-15.29359,3,1,2,2,1,t,t,t,t,f,t,f,f,8,6,,15213,313
40256,SEN,8,1,8,Louga,15.28018,-14.86651,3,1,2,2,1,t,t,t,t,f,t,f,f,7,8,,15213,313
40255,SEN,8,1,8,Louga,0,0,3,1,2,2,1,t,t,t,t,f,t,f,f,4,2,,15213,313
40254,SEN,8,1,8,Louga,15.31673,-16.3184,3,1,2,2,1,t,t,t,t,f,t,f,f,5,5,,15213,313
40253,SEN,8,1,8,Louga,15.52266,-16.39091,3,1,2,2,1,t,t,t,t,f,t,f,f,3,5,,15213,313
40252,SEN,8,1,8,Louga,15.312357,-16.627813,3,1,2,2,1,t,t,t,t,f,t,f,f,4,6,,15213,313
40251,SEN,8,1,8,Louga,15.20727,-15.90005,3,1,2,2,1,t,t,t,t,f,t,f,f,3,6,,15213,313
40250,SEN,8,1,8,Louga,15.12991,-15.42632,3,1,2,2,1,t,t,t,t,f,t,f,f,4,5,,15213,313
40249,SEN,8,1,8,Louga,15.59154,-15.34174,3,1,2,2,1,t,t,t,t,f,t,f,f,7,3,,15213,313
40248,SEN,8,1,8,Louga,15.39828,-15.66166,3,1,2,2,1,t,t,t,t,f,t,f,f,6,6,,15213,313
40247,SEN,8,1,8,Louga,15.60696,-16.20676,3,2,1,2,2,f,t,t,t,f,t,f,f,2,5,,15213,313
